,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,District,lat,lon
8339,659.0,1.0,1899111.0,23.1,23.0,,20.87,18.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,10.0,55.651236,37.340662
8340,660.0,1.0,1899333.0,23.3,17.3,6.0,22.33,20.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.628273,37.342076
8341,661.0,1.0,1899555.0,23.5,23.0,,21.5,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.653324,37.326339
8342,662.0,1.0,1990000.0,26.0,20.0,4.0,21.92,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8343,663.0,1.0,1990000.0,27.0,20.0,6.0,21.92,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8344,664.0,1.0,2123000.0,26.0,20.0,5.0,21.91,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648804,37.32376
8345,665.0,1.0,2123000.0,26.0,16.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8346,666.0,1.0,2123000.0,26.0,20.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8347,667.0,1.0,2175004.0,27.7,,,29.75,15.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,10.0,55.519412,37.395328
8348,668.0,1.0,2190000.0,32.0,22.0,5.0,27.1,30.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8349,669.0,1.0,2190000.0,31.8,23.0,4.0,27.13,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.524763,37.478325
8350,670.0,1.0,2190000.0,32.0,29.0,,27.1,28.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8351,671.0,1.0,2195465.0,23.0,,,21.05,10.0,1.0,1.0,0.0,1.0,6.0,15.0,1.0,10.0,55.590994,37.452291
8352,672.0,2.0,2989872.0,36.4,,,36.27,,,0.0,0.0,0.0,2.0,7.0,1.0,10.0,55.592683,37.116483
8353,673.0,1.0,5032000.0,37.6,20.0,11.0,16.28,7.0,0.0,1.0,0.0,1.0,5.0,24.0,1.0,10.0,55.655869,37.427381
8354,674.0,2.0,7792200.0,66.6,,11.5,22.33,10.0,0.0,1.0,0.0,1.0,2.0,9.0,1.0,10.0,55.628273,37.342076
8355,675.0,1.0,1380000.0,34.5,34.5,,34.22,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.59221,37.155003
8356,676.0,1.0,1399111.0,15.1,15.0,,22.45,15.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,10.0,55.637403,37.327111
8357,677.0,1.0,1399444.0,15.4,10.0,5.4,21.77,17.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648042,37.327327
8358,678.0,1.0,1399666.0,15.6,14.4,,22.3,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.650917,37.313924
8359,679.0,1.0,1490000.0,26.0,20.0,4.0,21.95,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648037,37.323796
8360,680.0,1.0,1599222.0,20.2,20.0,,21.69,16.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,10.0,55.649291,37.327336
8361,681.0,1.0,1599333.0,20.3,15.3,5.0,22.45,19.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.637403,37.327111
8362,682.0,1.0,1740000.0,22.0,19.0,3.0,21.95,,,1.0,0.0,1.0,1.0,3.0,0.0,10.0,55.648037,37.323796
8363,683.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8364,684.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8365,685.0,1.0,1790000.0,25.9,25.9,,22.04,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8366,686.0,1.0,1799900.0,17.0,12.0,5.0,28.36,,,1.0,0.0,0.0,3.0,4.0,0.0,10.0,55.50286,37.55911
8367,687.0,1.0,1899111.0,23.1,23.0,,20.87,18.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,10.0,55.651236,37.340662
8368,688.0,1.0,1899333.0,23.3,17.3,6.0,22.33,20.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.628273,37.342076
8369,689.0,1.0,1899555.0,23.5,23.0,,21.5,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.653324,37.326339
8370,690.0,1.0,1990000.0,26.0,20.0,4.0,21.92,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8371,691.0,1.0,1990000.0,27.0,20.0,6.0,21.92,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8372,692.0,1.0,2123000.0,26.0,20.0,5.0,21.91,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648804,37.32376
8373,693.0,1.0,2123000.0,26.0,20.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8374,694.0,1.0,2123000.0,26.0,16.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8375,695.0,1.0,2175004.0,27.7,,,29.75,15.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,10.0,55.519412,37.395328
8376,696.0,1.0,2190000.0,32.0,22.0,5.0,27.1,30.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8377,697.0,1.0,2190000.0,31.8,23.0,4.0,27.13,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.524763,37.478325
8378,698.0,1.0,2190000.0,32.0,29.0,,27.1,28.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8379,699.0,1.0,2195465.0,23.0,,,21.05,10.0,1.0,1.0,0.0,1.0,6.0,15.0,1.0,10.0,55.590994,37.452291
8380,700.0,3.0,10000000.0,85.1,49.6,12.4,22.98,,,1.0,0.0,1.0,4.0,20.0,1.0,10.0,55.633631,37.321567
8381,701.0,2.0,4253634.0,59.0,,,21.05,10.0,1.0,1.0,0.0,1.0,2.0,12.0,1.0,10.0,55.590994,37.452291
8382,702.0,2.0,8400000.0,69.0,40.0,14.0,21.85,,,1.0,0.0,1.0,10.0,18.0,0.0,10.0,55.576477,37.474893
8383,703.0,1.0,1380000.0,34.5,34.5,,34.22,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.59221,37.155003
8384,704.0,1.0,1399111.0,15.1,15.0,,22.45,15.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,10.0,55.637403,37.327111
8385,705.0,1.0,1399444.0,15.4,10.0,5.4,21.77,17.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648042,37.327327
8386,706.0,1.0,1399666.0,15.6,14.4,,22.3,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.650917,37.313924
8387,707.0,1.0,1490000.0,26.0,20.0,4.0,21.95,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648037,37.323796
8388,708.0,1.0,1599222.0,20.2,20.0,,21.69,16.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,10.0,55.649291,37.327336
8389,709.0,1.0,1599333.0,20.3,15.3,5.0,22.45,19.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.637403,37.327111
8390,710.0,1.0,1740000.0,22.0,19.0,3.0,21.95,,,1.0,0.0,1.0,1.0,3.0,0.0,10.0,55.648037,37.323796
8391,711.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8392,712.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8393,713.0,1.0,1790000.0,25.9,25.9,,22.04,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8394,714.0,1.0,1799900.0,17.0,12.0,5.0,28.36,,,1.0,0.0,0.0,3.0,4.0,0.0,10.0,55.50286,37.55911
8395,715.0,1.0,1899111.0,23.1,23.0,,20.87,18.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,10.0,55.651236,37.340662
8396,716.0,1.0,1899333.0,23.3,17.3,6.0,22.33,20.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.628273,37.342076
8397,717.0,1.0,1899555.0,23.5,23.0,,21.5,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.653324,37.326339
8398,718.0,1.0,1990000.0,26.0,20.0,4.0,21.92,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8399,719.0,1.0,1990000.0,27.0,20.0,6.0,21.92,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8400,720.0,1.0,2123000.0,26.0,20.0,5.0,21.91,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648804,37.32376
8401,721.0,1.0,2123000.0,26.0,20.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8402,722.0,1.0,2123000.0,26.0,16.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8403,723.0,1.0,2175004.0,27.7,,,29.75,15.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,10.0,55.519412,37.395328
8404,724.0,1.0,2190000.0,32.0,22.0,5.0,27.1,30.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8405,725.0,1.0,2190000.0,31.8,23.0,4.0,27.13,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.524763,37.478325
8406,726.0,1.0,2190000.0,32.0,29.0,,27.1,28.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8407,727.0,1.0,2195465.0,23.0,,,21.05,10.0,1.0,1.0,0.0,1.0,6.0,15.0,1.0,10.0,55.590994,37.452291
8408,728.0,1.0,2000000.0,25.0,16.0,6.0,21.32,,,0.0,0.0,0.0,2.0,2.0,0.0,10.0,55.580564,37.479358
8409,729.0,5.0,16200000.0,152.0,80.1,32.0,26.92,20.0,0.0,1.0,0.0,1.0,6.0,9.0,0.0,10.0,55.533705,37.446623
8410,730.0,2.0,9300000.0,60.0,32.0,12.0,23.03,,,0.0,0.0,1.0,7.0,16.0,0.0,10.0,55.565865,37.471021
8411,731.0,1.0,1380000.0,34.5,34.5,,34.22,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.59221,37.155003
8412,732.0,1.0,1399111.0,15.1,15.0,,22.45,15.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,10.0,55.637403,37.327111
8413,733.0,1.0,1399444.0,15.4,10.0,5.4,21.77,17.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648042,37.327327
8414,734.0,1.0,1399666.0,15.6,14.4,,22.3,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.650917,37.313924
8415,735.0,1.0,1490000.0,26.0,20.0,4.0,21.95,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648037,37.323796
8416,736.0,1.0,1599222.0,20.2,20.0,,21.69,16.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,10.0,55.649291,37.327336
8417,737.0,1.0,1599333.0,20.3,15.3,5.0,22.45,19.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.637403,37.327111
8418,738.0,1.0,1740000.0,22.0,19.0,3.0,21.95,,,1.0,0.0,1.0,1.0,3.0,0.0,10.0,55.648037,37.323796
8419,739.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8420,740.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8421,741.0,1.0,1790000.0,25.9,25.9,,22.04,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8422,742.0,1.0,1799900.0,17.0,12.0,5.0,28.36,,,1.0,0.0,0.0,3.0,4.0,0.0,10.0,55.50286,37.55911
8423,743.0,1.0,1899111.0,23.1,23.0,,20.87,18.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,10.0,55.651236,37.340662
8424,744.0,1.0,1899333.0,23.3,17.3,6.0,22.33,20.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.628273,37.342076
8425,745.0,1.0,1899555.0,23.5,23.0,,21.5,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.653324,37.326339
8426,746.0,1.0,1990000.0,26.0,20.0,4.0,21.92,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8427,747.0,1.0,1990000.0,27.0,20.0,6.0,21.92,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8428,748.0,1.0,2123000.0,26.0,20.0,5.0,21.91,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648804,37.32376
8429,749.0,1.0,2123000.0,26.0,16.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8430,750.0,1.0,2123000.0,26.0,20.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8431,751.0,1.0,2175004.0,27.7,,,29.75,15.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,10.0,55.519412,37.395328
8432,752.0,1.0,2190000.0,32.0,22.0,5.0,27.1,30.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8433,753.0,1.0,2190000.0,31.8,23.0,4.0,27.13,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.524763,37.478325
8434,754.0,1.0,2190000.0,32.0,29.0,,27.1,28.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8435,755.0,1.0,2195465.0,23.0,,,21.05,10.0,1.0,1.0,0.0,1.0,6.0,15.0,1.0,10.0,55.590994,37.452291
8436,756.0,1.0,2837466.0,33.3,,,36.27,,,0.0,0.0,0.0,1.0,7.0,1.0,10.0,55.592683,37.116483
8437,757.0,1.0,5700000.0,42.0,20.0,12.0,22.33,,,1.0,0.0,1.0,2.0,20.0,0.0,10.0,55.637134,37.329923
8438,758.0,2.0,2989872.0,36.4,,,36.27,,,0.0,0.0,0.0,2.0,7.0,1.0,10.0,55.592683,37.116483
8439,759.0,1.0,1380000.0,34.5,34.5,,34.22,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.59221,37.155003
8440,760.0,1.0,1399111.0,15.1,15.0,,22.45,15.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,10.0,55.637403,37.327111
8441,761.0,1.0,1399444.0,15.4,10.0,5.4,21.77,17.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648042,37.327327
8442,762.0,1.0,1399666.0,15.6,14.4,,22.3,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.650917,37.313924
8443,763.0,1.0,1490000.0,26.0,20.0,4.0,21.95,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648037,37.323796
8444,764.0,1.0,1599222.0,20.2,20.0,,21.69,16.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,10.0,55.649291,37.327336
8445,765.0,1.0,1599333.0,20.3,15.3,5.0,22.45,19.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.637403,37.327111
8446,766.0,1.0,1740000.0,22.0,19.0,3.0,21.95,,,1.0,0.0,1.0,1.0,3.0,0.0,10.0,55.648037,37.323796
8447,767.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8448,768.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8449,769.0,1.0,1790000.0,25.9,25.9,,22.04,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8450,770.0,1.0,1799900.0,17.0,12.0,5.0,28.36,,,1.0,0.0,0.0,3.0,4.0,0.0,10.0,55.50286,37.55911
8451,771.0,1.0,1899111.0,23.1,23.0,,20.87,18.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,10.0,55.651236,37.340662
8452,772.0,1.0,1899333.0,23.3,17.3,6.0,22.33,20.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.628273,37.342076
8453,773.0,1.0,1899555.0,23.5,23.0,,21.5,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.653324,37.326339
8454,774.0,1.0,1990000.0,26.0,20.0,4.0,21.92,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8455,775.0,1.0,1990000.0,27.0,20.0,6.0,21.92,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8456,776.0,1.0,2123000.0,26.0,20.0,5.0,21.91,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648804,37.32376
8457,777.0,1.0,2123000.0,26.0,20.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8458,778.0,1.0,2123000.0,26.0,16.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8459,779.0,1.0,2175004.0,27.7,,,29.75,15.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,10.0,55.519412,37.395328
8460,780.0,1.0,2190000.0,32.0,22.0,5.0,27.1,30.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8461,781.0,1.0,2190000.0,31.8,23.0,4.0,27.13,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.524763,37.478325
8462,782.0,1.0,2190000.0,32.0,29.0,,27.1,28.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8463,783.0,1.0,2195465.0,23.0,,,21.05,10.0,1.0,1.0,0.0,1.0,6.0,15.0,1.0,10.0,55.590994,37.452291
8464,784.0,2.0,7118000.0,55.3,32.0,14.0,16.2,5.0,0.0,1.0,0.0,1.0,6.0,15.0,1.0,10.0,55.6576,37.426355
8465,785.0,1.0,5025000.0,40.2,,11.4,22.33,10.0,0.0,1.0,0.0,1.0,7.0,9.0,1.0,10.0,55.628273,37.342076
8466,786.0,2.0,4900000.0,71.0,34.0,16.0,29.39,10.0,0.0,1.0,0.0,1.0,7.0,21.0,0.0,10.0,55.49414,37.552031
8467,787.0,1.0,1380000.0,34.5,34.5,,34.22,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.59221,37.155003
8468,788.0,1.0,1399111.0,15.1,15.0,,22.45,15.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,10.0,55.637403,37.327111
8469,789.0,1.0,1399444.0,15.4,10.0,5.4,21.77,17.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648042,37.327327
8470,790.0,1.0,1399666.0,15.6,14.4,,22.3,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.650917,37.313924
8471,791.0,1.0,1490000.0,26.0,20.0,4.0,21.95,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648037,37.323796
8472,792.0,1.0,1599222.0,20.2,20.0,,21.69,16.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,10.0,55.649291,37.327336
8473,793.0,1.0,1599333.0,20.3,15.3,5.0,22.45,19.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.637403,37.327111
8474,794.0,1.0,1740000.0,22.0,19.0,3.0,21.95,,,1.0,0.0,1.0,1.0,3.0,0.0,10.0,55.648037,37.323796
8475,795.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8476,796.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8477,797.0,1.0,1790000.0,25.9,25.9,,22.04,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8478,798.0,1.0,1799900.0,17.0,12.0,5.0,28.36,,,1.0,0.0,0.0,3.0,4.0,0.0,10.0,55.50286,37.55911
8479,799.0,1.0,1899111.0,23.1,23.0,,20.87,18.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,10.0,55.651236,37.340662
8480,800.0,1.0,1899333.0,23.3,17.3,6.0,22.33,20.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.628273,37.342076
8481,801.0,1.0,1899555.0,23.5,23.0,,21.5,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.653324,37.326339
8482,802.0,1.0,1990000.0,26.0,20.0,4.0,21.92,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8483,803.0,1.0,1990000.0,27.0,20.0,6.0,21.92,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8484,804.0,1.0,2123000.0,26.0,20.0,5.0,21.91,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648804,37.32376
8485,805.0,1.0,2123000.0,26.0,20.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8486,806.0,1.0,2123000.0,26.0,16.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8487,807.0,1.0,2175004.0,27.7,,,29.75,15.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,10.0,55.519412,37.395328
8488,808.0,1.0,2190000.0,32.0,22.0,5.0,27.1,30.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8489,809.0,1.0,2190000.0,31.8,23.0,4.0,27.13,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.524763,37.478325
8490,810.0,1.0,2190000.0,32.0,29.0,,27.1,28.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8491,811.0,1.0,2195465.0,23.0,,,21.05,10.0,1.0,1.0,0.0,1.0,6.0,15.0,1.0,10.0,55.590994,37.452291
8492,812.0,1.0,2837466.0,33.3,,,36.27,,,0.0,0.0,0.0,1.0,7.0,1.0,10.0,55.592683,37.116483
8493,813.0,2.0,4036200.0,42.0,26.8,6.7,25.14,5.0,0.0,1.0,0.0,0.0,3.0,18.0,1.0,10.0,55.54265,37.483912
8494,814.0,2.0,8000000.0,74.0,36.0,14.0,22.0,15.0,0.0,1.0,0.0,1.0,10.0,17.0,0.0,10.0,55.571093,37.491718
8495,815.0,1.0,1380000.0,34.5,34.5,,34.22,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.59221,37.155003
8496,816.0,1.0,1399111.0,15.1,15.0,,22.45,15.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,10.0,55.637403,37.327111
8497,817.0,1.0,1399444.0,15.4,10.0,5.4,21.77,17.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648042,37.327327
8498,818.0,1.0,1399666.0,15.6,14.4,,22.3,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.650917,37.313924
8499,819.0,1.0,1490000.0,26.0,20.0,4.0,21.95,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.648037,37.323796
8500,820.0,1.0,1599222.0,20.2,20.0,,21.69,16.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,10.0,55.649291,37.327336
8501,821.0,1.0,1599333.0,20.3,15.3,5.0,22.45,19.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.637403,37.327111
8502,822.0,1.0,1740000.0,22.0,19.0,3.0,21.95,,,1.0,0.0,1.0,1.0,3.0,0.0,10.0,55.648037,37.323796
8503,823.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8504,824.0,1.0,1790000.0,29.0,22.0,4.0,22.04,25.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8505,825.0,1.0,1790000.0,25.9,25.9,,22.04,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.646675,37.323715
8506,826.0,1.0,1799900.0,17.0,12.0,5.0,28.36,,,1.0,0.0,0.0,3.0,4.0,0.0,10.0,55.50286,37.55911
8507,827.0,1.0,1899111.0,23.1,23.0,,20.87,18.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,10.0,55.651236,37.340662
8508,828.0,1.0,1899333.0,23.3,17.3,6.0,22.33,20.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,10.0,55.628273,37.342076
8509,829.0,1.0,1899555.0,23.5,23.0,,21.5,,,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.653324,37.326339
8510,830.0,1.0,1990000.0,26.0,20.0,4.0,21.92,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8511,831.0,1.0,1990000.0,27.0,20.0,6.0,21.92,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648209,37.324165
8512,832.0,1.0,2123000.0,26.0,20.0,5.0,21.91,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.648804,37.32376
8513,833.0,1.0,2123000.0,26.0,16.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8514,834.0,1.0,2123000.0,26.0,20.0,5.0,22.04,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,55.646675,37.323715
8515,835.0,1.0,2175004.0,27.7,,,29.75,15.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,10.0,55.519412,37.395328
8516,836.0,1.0,2190000.0,32.0,22.0,5.0,27.1,30.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8517,837.0,1.0,2190000.0,31.8,23.0,4.0,27.13,,,1.0,0.0,0.0,3.0,3.0,0.0,10.0,55.524763,37.478325
8518,838.0,1.0,2190000.0,32.0,29.0,,27.1,28.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,55.52407,37.483786
8519,839.0,1.0,2195465.0,23.0,,,21.05,10.0,1.0,1.0,0.0,1.0,6.0,15.0,1.0,10.0,55.590994,37.452291
8520,0.0,1.0,2580996.0,38.4,17.7,10.5,39.68,35.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,11.0,55.452918,37.283255
8521,1.0,2.0,2600000.0,51.1,36.0,15.0,41.3,50.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,11.0,55.449107,37.246469
